lan,la-n
lanA,la-nA
an,a-n
anA,a-nA
lan,la-n
lanA,la-nA
anm,at-m
anma,at-ma
tanm,tat-m
tanma,tat-ma
ap,a-p
apa,a-pa
tap,ta-p
tapa,ta-pa
An,A-n
AnA,A-nA
hAn,hA-n
hAnA,hA-nA
am,a-m
amo,a-mo
lam,la-m
lamo,la-mo
ag,a-g
agA,a-gA
qag,qa-g
qagA,qa-gA
qA,qa-A
qAh,qa-Ah
RqA,Rqa-A
RqAh,Rqa-Ah
vAn,va-an
vAnI,va-anI
avAn,ava-an
avAnI,ava-anI
av,a-v
ava,a-va
mav,ma-v
mava,ma-va
ip,i-p
ipa,i-pa
rip,ri-p
ripa,ri-pa
ah,a-h
ahe,a-he
sah,sa-h
sahe,sa-he
ab,a-b
aba,a-ba
Kab,Ka-b
Kaba,Ka-ba
ih,i-h
iha,i-ha
rih,ri-h
riha,ri-ha
an,a-n
anA,a-nA
van,va-n
vanA,va-nA
ac,a-c
ace,a-ce
pac,pa-c
pace,pa-ce
ad,a-d
adU,a-dU
vad,va-d
vadU,va-dU
ap,a-p
apa,a-pa
Tap,Ta-p
Tapa,Ta-pa
al,a-l
ala,a-la
cal,ca-l
cala,ca-la
mAs,ma-as
mAst,ma-ast
hmAs,hma-as
hmAst,hma-ast
up,u-p
upa,u-pa
rup,ru-p
rupa,ru-pa
ap,a-p
apr,a-pr
tap,ta-p
tapr,ta-pr
ap,a-p
apr,a-pr
vap,va-p
vapr,va-pr
iB,i-B
iBA,i-BA
tiB,ti-B
tiBA,ti-BA
as,a-s
asA,a-sA
las,la-s
lasA,la-sA
as,a-s
asa,a-sa
mas,ma-s
masa,ma-sa
ay,a-y
ayu,a-yu
ip,i-p
ipu,i-pu
rip,ri-p
ripu,ri-pu
ac,a-c
aca,a-ca
vac,va-c
vaca,va-ca
ak,a-k
aka,a-ka
sak,sa-k
saka,sa-ka
ap,a-p
apa,a-pa
jap,ja-p
japa,ja-pa
aD,a-D
aDa,a-Da
paD,pa-D
paDa,pa-Da
is,i-s
isp,i-sp
vis,vi-s
visp,vi-sp
am,a-m
amU,a-mU
ram,ra-m
ramU,ra-mU
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
rAn,ra-an
rAnt,ra-ant
drAn,dra-an
drAnt,dra-ant
as,a-s
asa,a-sa
zas,za-s
zasa,za-sa
ak,a-k
ake,a-ke
wak,wa-k
wake,wa-ke
at,a-t
atA,a-tA
rat,ra-t
ratA,ra-tA
av,a-v
avi,a-vi
nav,na-v
navi,na-vi
aj,a-j
raj,ra-j
aS,a-S
aSa,a-Sa
raS,ra-S
raSa,ra-Sa
av,a-v
ava,a-va
yav,ya-v
yava,ya-va
iB,i-B
iBa,i-Ba
RiB,Ri-B
RiBa,Ri-Ba
aj,a-j
Saj,Sa-j
ap,a-p
apu,a-pu
vap,va-p
vapu,va-pu
as,a-s
asA,a-sA
ras,ra-s
rasA,ra-sA
ag,a-g
agu,a-gu
yag,ya-g
yagu,ya-gu
aB,a-B
aBa,a-Ba
taB,ta-B
taBa,ta-Ba
ak,a-k
aka,a-ka
vak,va-k
vaka,va-ka
aS,a-S
aSr,a-Sr
jaS,ja-S
jaSr,ja-Sr
iv,i-v
ivr,i-vr
Kiv,Ki-v
Kivr,Ki-vr
ag,a-g
agr,a-gr
dag,da-g
dagr,da-gr
ij,i-j
ijI,i-jI
Rij,Ri-j
RijI,Ri-jI
ak,a-k
aka,a-ka
mak,ma-k
maka,ma-ka
al,a-l
ala,a-la
tal,ta-l
tala,ta-la
an,a-n
ani,a-ni
zan,za-n
zani,za-ni
ay,a-y
ayO,a-yO
tay,ta-y
tayO,ta-yO
ad,a-d
ade,a-de
jad,ja-d
jade,ja-de
ap,a-p
apr,a-pr
vap,va-p
vapr,va-pr
nop,na-up
nopa,na-upa
anop,ana-up
anopa,ana-upa
am,a-m
amA,a-mA
kam,ka-m
kamA,ka-mA
ag,a-g
agA,a-gA
tag,ta-g
tagA,ta-gA
as,a-s
asa,a-sa
mas,ma-s
masa,ma-sa
ag,a-g
agr,a-gr
rag,ra-g
ragr,ra-gr
up,u-p
upa,u-pa
wup,wu-p
wupa,wu-pa
ap,a-p
apU,a-pU
tap,ta-p
tapU,ta-pU
aj,a-j
ajA,a-jA
raj,ra-j
rajA,ra-jA
av,a-v
avi,a-vi
mav,ma-v
mavi,ma-vi
tam,tejaH-m
tama,tejaH-ma
aB,a-B
aBa,a-Ba
vaB,va-B
vaBa,va-Ba
ar,a-r
arU,a-rU
gar,ga-r
garU,ga-rU
ap,a-p
apU,a-pU
rap,ra-p
rapU,ra-pU
AP,A-P
APa,A-Pa
hAP,hA-P
hAPa,hA-Pa
as,a-s
asa,a-sa
das,da-s
dasa,da-sa
vA,va-A
vAy,va-Ay
avA,ava-A
avAy,ava-Ay
id,i-d
ide,i-de
tid,ti-d
tide,ti-de
SAc,Sa-c
SAcU,Sa-cU
iSAc,iSa-c
iSAcU,iSa-cU
dAp,da-ap
dApa,da-apa
AdAp,Ada-ap
AdApa,Ada-apa
as,a-s
asa,a-sa
ras,ra-s
rasa,ra-sa
am,a-m
amu,a-mu
ram,ra-m
ramu,ra-mu
ad,a-d
ade,a-de
mad,ma-d
made,ma-de
av,a-v
ave,a-ve
tav,ta-v
tave,ta-ve
at,a-t
ata,a-ta
rat,ra-t
rata,ra-ta
ak,a-k
aku,a-ku
rak,ra-k
raku,ra-ku
is,i-s
isa,i-sa
Tis,Ti-s
Tisa,Ti-sa
yA,ya-A
yAk,ya-Ak
ayA,aya-A
ayAk,aya-Ak
SA,Sa-A
SAn,Sa-An
aSA,aSa-A
aSAn,aSa-An
rAn,ra-an
rAnt,ra-ant
DrAn,Dra-an
DrAnt,Dra-ant
as,a-s
las,la-s
ar,a-r
aro,a-ro
iv,i-v
iva,i-va
riv,ri-v
riva,ri-va
av,a-v
avr,a-vr
yav,ya-v
yavr,ya-vr
av,a-v
avi,a-vi
kav,ka-v
kavi,ka-vi
ak,a-k
akf,a-kf
vak,va-k
vakf,va-kf
toc,ta-uc
tocc,ta-ucc
ntoc,nta-uc
ntocc,nta-ucc
yAg,ya-ag
yAgn,ya-agn
ryAg,rya-ag
ryAgn,rya-agn
as,a-s
asT,a-sT
pas,pa-s
pasT,pa-sT
ak,a-k
ake,a-ke
rak,ra-k
rake,ra-ke
pA,pa-A
pAt,pa-At
rpA,rpa-A
rpAt,rpa-At
ap,a-p
api,a-pi
iv,i-v
ivi,i-vi
wiv,wi-v
wivi,wi-vi
rAs,ra-as
rAsu,ra-asu
urAs,ura-as
urAsu,ura-asu
ad,a-d
adv,a-dv
mad,ma-d
madv,ma-dv
as,a-s
asa,a-sa
Ras,Ra-s
Rasa,Ra-sa
ay,a-y
ayo,a-yo
gay,ga-y
gayo,ga-yo
av,a-v
ave,a-ve
tav,ta-v
tave,ta-ve
As,A-s
Asi,A-si
rAs,rA-s
rAsi,rA-si
at,a-t
atf,a-tf
nat,na-t
natf,na-tf
ay,a-y
ayu,a-yu
ray,ra-y
rayu,ra-yu
ak,a-k
ako,a-ko
rak,ra-k
rako,ra-ko
ak,a-k
ako,a-ko
Rak,Ra-k
Rako,Ra-ko
am,a-m
ama,a-ma
ram,ra-m
rama,ra-ma
av,a-v
ava,a-va
tav,ta-v
tava,ta-va
ap,a-p
apA,a-pA
dap,da-p
dapA,da-pA
aj,a-j
ajA,a-jA
paj,pa-j
pajA,pa-jA
gen,ga-in
gend,ga-ind
agen,aga-in
agend,aga-ind
ad,a-d
ada,a-da
qad,qa-d
qada,qa-da
vAr,va-ar
vArT,va-arT
avAr,ava-ar
avArT,ava-arT
am,a-m
amA,a-mA
Bam,Ba-m
BamA,Ba-mA
rAn,ra-an
rAnu,ra-anu
arAn,ara-an
arAnu,ara-anu
al,a-l
ali,a-li
lal,la-l
lali,la-li
ak,a-k
Yak,Ya-k
aB,a-B
aBf,a-Bf
haB,ha-B
haBf,ha-Bf
rA,ra-A
rAc,ra-Ac
arA,ara-A
arAc,ara-Ac
tAs,ta-as
tAst,ta-ast
ftAs,fta-as
ftAst,fta-ast
AD,A-D
ADa,A-Da
rAD,rA-D
rADa,rA-Da
sod,sa-ud
soda,sa-uda
Msod,Msa-ud
Msoda,Msa-uda
aD,a-D
aDA,a-DA
vaD,va-D
vaDA,va-DA
ap,a-p
apA,a-pA
nap,na-p
napA,na-pA
ap,a-p
apu,a-pu
tap,ta-p
tapu,ta-pu
vAn,va-an
vAnf,va-anf
SvAn,Sva-an
SvAnf,Sva-anf
ak,a-k
aku,a-ku
yak,ya-k
yaku,ya-ku
am,a-m
ama,a-ma
tam,ta-m
tama,ta-ma
got,ga-ut
gott,ga-utt
agot,aga-ut
agott,aga-utt
uy,u-y
uya,u-ya
nuy,nu-y
nuya,nu-ya
uc,u-c
uca,u-ca
tuc,tu-c
tuca,tu-ca
aB,a-B
aBa,a-Ba
yaB,ya-B
yaBa,ya-Ba
ap,a-p
apu,a-pu
pap,pa-p
papu,pa-pu
zot,za-ut
zott,za-utt
uzot,uza-ut
uzott,uza-utt
ar,a-r
arU,a-rU
mar,ma-r
marU,ma-rU
ik,i-k
iko,i-ko
rik,ri-k
riko,ri-ko
Ar,A-r
Ara,A-ra
hAr,hA-r
hAra,hA-ra
ak,a-k
akf,a-kf
Bak,Ba-k
Bakf,Ba-kf
ap,a-p
apa,a-pa
yap,ya-p
yapa,ya-pa
Am,A-m
AmA,A-mA
tAm,tA-m
tAmA,tA-mA
KAr,Ka-ar
KAra,Ka-ara
aKAr,aKa-ar
aKAra,aKa-ara
tya,ti-a
tyaY,ti-aY
atya,ati-a
atyaY,ati-aY
ad,a-d
ada,a-da
lad,la-d
lada,la-da
aD,a-D
aDa,a-Da
vaD,va-D
vaDa,va-Da
ak,a-k
akf,a-kf
cak,ca-k
cakf,ca-kf
av,a-v
ava,a-va
rav,ra-v
rava,ra-va
iv,i-v
ive,i-ve
wiv,wi-v
wive,wi-ve
AD,A-aD
ADi,A-aDi
kAD,kA-aD
kADi,kA-aDi
av,a-v
avf,a-vf
mav,ma-v
mavf,ma-vf
lA,la-A
lAt,la-At
alA,ala-A
alAt,ala-At
rA,ra-A
rAS,ra-AS
arA,ara-A
arAS,ara-AS
al,a-l
ala,a-la
gal,ga-l
gala,ga-la
Av,A-v
AvI,A-vI
hAv,hA-v
hAvI,hA-vI
am,a-m
amu,a-mu
kam,ka-m
kamu,ka-mu
aD,a-D
laD,la-D
aB,a-B
aBA,a-BA
WaB,Wa-B
WaBA,Wa-BA
adv,at-v
advi,at-vi
tadv,tat-v
tadvi,tat-vi
am,a-m
amA,a-mA
Yam,Ya-m
YamA,Ya-mA
ap,a-p
apr,a-pr
map,ma-p
mapr,ma-pr
aB,a-B
aBe,a-Be
zAK,za-K
zAKa,za-Ka
kzAK,kza-K
kzAKa,kza-Ka
an,a-n
anA,a-nA
van,va-n
vanA,va-nA
al,a-l
ala,a-la
Yal,Ya-l
Yala,Ya-la
DA,Da-A
DAy,Da-Ay
iDA,iDa-A
iDAy,iDa-Ay
ip,i-p
ipr,i-pr
rip,ri-p
ripr,ri-pr
RAn,Ra-an
RAnu,Ra-anu
aRAn,aRa-an
aRAnu,aRa-anu
ay,a-y
ayu,a-yu
yay,ya-y
yayu,ya-yu
iS,i-S
iSr,i-Sr
niS,ni-S
niSr,ni-Sr
av,a-v
ava,a-va
rav,ra-v
rava,ra-va
Iv,I-v
IvA,I-vA
tIv,tI-v
tIvA,tI-vA
ad,a-d
adA,a-dA
rad,ra-d
radA,ra-dA
hva,hu-a
hvan,hu-an
ahva,ahu-a
ahvan,ahu-an
av,a-v
ava,a-va
nav,na-v
nava,na-va
av,a-v
ava,a-va
Yav,Ya-v
Yava,Ya-va
av,a-v
avf,a-vf
Tav,Ta-v
Tavf,Ta-vf
ac,a-c
aca,a-ca
mac,ma-c
maca,ma-ca
ven,va-in
vend,va-ind
even,eva-in
evend,eva-ind
as,a-s
Tas,Ta-s
ah,a-h
ahI,a-hI
tah,ta-h
tahI,ta-hI
av,a-v
ava,a-va
tav,ta-v
tava,ta-va
am,a-m
amI,a-mI
jam,ja-m
jamI,ja-mI
ap,a-p
apu,a-pu
map,ma-p
mapu,ma-pu
SAg,Sa-ag
SAgr,Sa-agr
uSAg,uSa-ag
uSAgr,uSa-agr
ak,a-k
akA,a-kA
mak,ma-k
makA,ma-kA
is,i-s
isu,i-su
tis,ti-s
tisu,ti-su
aj,a-j
ajA,a-jA
maj,ma-j
majA,ma-jA
At,A-t
Ata,A-ta
jAt,jA-t
jAta,jA-ta
add,at-d
adda,at-da
tadd,tat-d
tadda,tat-da
ROG,Ra-oG
AROG,ARa-oG
ak,a-k
aka,a-ka
vak,va-k
vaka,va-ka
sAs,sa-as
sAsf,sa-asf
MsAs,Msa-as
MsAsf,Msa-asf
Dyu,Di-u
Dyup,Di-up
dDyu,dDi-u
dDyup,dDi-up
an,a-n
ani,a-ni
nan,na-n
nani,na-ni
ak,a-k
akz,a-kz
rak,ra-k
rakz,ra-kz
nA,na-A
nAd,na-Ad
anA,ana-A
anAd,ana-Ad
Iv,I-v
Ivi,I-vi
rIv,rI-v
rIvi,rI-vi
ak,a-k
aku,a-ku
yak,ya-k
yaku,ya-ku
Is,I-s
Isa,I-sa
tIs,tI-s
tIsa,tI-sa
HS,H-S
HSa,H-Sa
aHS,aH-S
aHSa,aH-Sa
aB,a-B
aBA,a-BA
daB,da-B
daBA,da-BA
rAD,ra-aD
rADi,ra-aDi
arAD,ara-aD
arADi,ara-aDi
ag,a-g
ago,a-go
dag,da-g
dago,da-go
ad,a-d
adU,a-dU
rad,ra-d
radU,ra-dU
aB,a-B
aBA,a-BA
maB,ma-B
maBA,ma-BA
yAg,ya-ag
yAgr,ya-agr
ayAg,aya-ag
ayAgr,aya-agr
av,a-v
avi,a-vi
vav,va-v
vavi,va-vi
ar,a-r
ara,a-ra
rar,ra-r
rara,ra-ra
ib,i-b
iba,i-ba
Sib,Si-b
Siba,Si-ba
an,a-n
ani,a-ni
Kan,Ka-n
Kani,Ka-ni
ik,i-k
ikA,i-kA
rik,ri-k
rikA,ri-kA
am,a-m
amU,a-mU
mam,ma-m
mamU,ma-mU
HK,H-K
HKA,H-KA
aHK,aH-K
aHKA,aH-KA
ij,i-j
ijI,i-jI
Dij,Di-j
DijI,Di-jI
yAr,ya-ar
yArT,ya-arT
iyAr,iya-ar
iyArT,iya-arT
as,a-s
asa,a-sa
nas,na-s
nasa,na-sa
ah,a-h
aha,a-ha
rah,ra-h
raha,ra-ha
aj,a-j
ajA,a-jA
taj,ta-j
tajA,ta-jA
An,A-n
AnA,A-nA
hAn,hA-n
hAnA,hA-nA
wya,wi-a
wyaN,wi-aN
zwya,zwi-a
zwyaN,zwi-aN
aG,a-G
aGf,a-Gf
maG,ma-G
maGf,ma-Gf
Ap,A-p
Apr,A-pr
TAp,TA-p
TApr,TA-pr
Ut,U-t
Uta,U-ta
BUt,BU-t
BUta,BU-ta
av,a-v
avA,a-vA
yav,ya-v
yavA,ya-vA
ap,a-p
apa,a-pa
pap,pa-p
papa,pa-pa
ak,a-k
aku,a-ku
nak,na-k
naku,na-ku
ren,ra-in
rend,ra-ind
aren,ara-in
arend,ara-ind
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
irg,iH-g
irgu,iH-gu
virg,viH-g
virgu,viH-gu
aS,a-S
aSI,a-SI
caS,ca-S
caSI,ca-SI
at,a-t
ata,a-ta
Dat,Da-t
Data,Da-ta
ad,a-d
adf,a-df
nad,na-d
nadf,na-df
ip,i-p
ipr,i-pr
mip,mi-p
mipr,mi-pr
ik,i-k
ika,i-ka
tik,ti-k
tika,ti-ka
lUp,lu-up
lUpa,lu-upa
alUp,alu-up
alUpa,alu-upa
ap,a-p
apr,a-pr
um,u-m
umU,u-mU
hum,hu-m
humU,hu-mU
av,a-v
mav,ma-v
RAr,Ra-ar
RArT,Ra-arT
aRAr,aRa-ar
aRArT,aRa-arT
mA,ma-A
mAy,ma-Ay
ImA,Ima-A
ImAy,Ima-Ay
TAN,Ta-aN
TANg,Ta-aNg
aTAN,aTa-aN
aTANg,aTa-aNg
pA,pa-A
pAt,pa-At
ApA,Apa-A
ApAt,Apa-At
ak,a-k
aka,a-ka
rak,ra-k
raka,ra-ka
tol,ta-ul
tolb,ta-ulb
Atol,Ata-ul
Atolb,Ata-ulb
Ar,A-ar
ArR,A-arR
hAr,hA-ar
hArR,hA-arR
as,a-s
asT,a-sT
ras,ra-s
rasT,ra-sT
yA,ya-A
yAr,ya-Ar
myA,mya-A
myAr,mya-Ar
ad,a-d
adu,a-du
Kad,Ka-d
Kadu,Ka-du
ag,a-g
aga,a-ga
sag,sa-g
saga,sa-ga
av,a-v
ava,a-va
jav,ja-v
java,ja-va
ab,a-b
aba,a-ba
Sab,Sa-b
Saba,Sa-ba
at,a-t
ate,a-te
mat,ma-t
mate,ma-te
at,a-t
ate,a-te
rat,ra-t
rate,ra-te
aD,a-D
aDa,a-Da
gaD,ga-D
gaDa,ga-Da
ap,a-p
apA,a-pA
nap,na-p
napA,na-pA
av,a-v
ava,a-va
rav,ra-v
rava,ra-va
AS,A-S
ASf,A-Sf
hAS,hA-S
hASf,hA-Sf
rA,ra-A
rAB,ra-AB
urA,ura-A
urAB,ura-AB
roz,ra-uz
rozw,ra-uzw
aroz,ara-uz
arozw,ara-uzw
ak,a-k
aka,a-ka
tak,ta-k
taka,ta-ka
ar,a-r
ara,a-ra
var,va-r
vara,va-ra
al,a-l
ala,a-la
zal,za-l
zala,za-la
arz,a-fz
arzi,a-fzi
rarz,ra-fz
rarzi,ra-fzi
as,a-s
asa,a-sa
Das,Da-s
Dasa,Da-sa
ud,u-d
ude,u-de
rud,ru-d
rude,ru-de
aj,a-j
ajv,a-jv
raj,ra-j
rajv,ra-jv
ip,i-p
ipr,i-pr
Dip,Di-p
Dipr,Di-pr
ay,a-y
ayo,a-yo
pay,pa-y
payo,pa-yo
pA,pa-A
pAd,pa-Ad
fpA,fpa-A
fpAd,fpa-Ad
av,a-v
ava,a-va
Tav,Ta-v
Tava,Ta-va
av,a-v
avi,a-vi
gav,ga-v
gavi,ga-vi
aB,a-B
aBU,a-BU
zaB,za-B
zaBU,za-BU
aj,a-j
ajY,a-jY
vaj,va-j
vajY,va-jY
ap,a-p
apa,a-pa
lap,la-p
lapa,la-pa
ad,a-d
ade,a-de
rad,ra-d
rade,ra-de
is,i-s
isn,i-sn
ris,ri-s
risn,ri-sn
in,i-n
inA,i-nA
tin,ti-n
tinA,ti-nA
av,a-v
avI,a-vI
pav,pa-v
pavI,pa-vI
aB,a-B
aBi,a-Bi
ug,u-g
uga,u-ga
rug,ru-g
ruga,ru-ga
ut,u-t
utE,u-tE
Rut,Ru-t
RutE,Ru-tE
is,i-s
isa,i-sa
nis,ni-s
nisa,ni-sa
mA,ma-A
mAd,ma-Ad
rmA,rma-A
rmAd,rma-Ad
am,a-m
ama,a-ma
kam,ka-m
kama,ka-ma
av,a-v
avi,a-vi
Qav,Qa-v
Qavi,Qa-vi
ak,a-k
aka,a-ka
nak,na-k
naka,na-ka
aS,a-S
aSa,a-Sa
daS,da-S
daSa,da-Sa
at,a-t
atu,a-tu
rat,ra-t
ratu,ra-tu
ap,a-p
apr,a-pr
yap,ya-p
yapr,ya-pr
us,u-s
usA,u-sA
hus,hu-s
husA,hu-sA
ak,a-k
akA,a-kA
Gak,Ga-k
GakA,Ga-kA
RA,Ra-A
RAd,Ra-Ad
rRA,rRa-A
rRAd,rRa-Ad
ar,a-r
aro,a-ro
am,a-m
amA,a-mA
Dam,Da-m
DamA,Da-mA
ap,a-p
apa,a-pa
kap,ka-p
kapa,ka-pa
AB,A-B
ABA,A-BA
hAB,hA-B
hABA,hA-BA
im,i-m
ime,i-me
jim,ji-m
jime,ji-me
am,a-m
amo,a-mo
TA,Ta-A
TAd,Ta-Ad
rTA,rTa-A
rTAd,rTa-Ad
as,a-s
asa,a-sa
Ras,Ra-s
Rasa,Ra-sa
aj,a-j
ajY,a-jY
zaj,za-j
zajY,za-jY
as,a-s
asa,a-sa
tas,ta-s
tasa,ta-sa
cor,ca-ur
cora,ca-ura
Icor,Ica-ur
Icora,Ica-ura
an,a-n
anI,a-nI
can,ca-n
canI,ca-nI
inm,it-m
inmu,it-mu
qinm,qit-m
qinmu,qit-mu
ag,a-g
agr,a-gr
vag,va-g
vagr,va-gr
ur,u-r
urA,u-rA
Sur,Su-r
SurA,Su-rA
aS,a-S
aSA,a-SA
daS,da-S
daSA,da-SA
tAn,ta-an
tAnt,ta-ant
itAn,ita-an
itAnt,ita-ant
uk,u-k
ukf,u-kf
tuk,tu-k
tukf,tu-kf
rA,ra-A
rAk,ra-Ak
arA,ara-A
arAk,ara-Ak
AD,A-D
ADU,A-DU
hAD,hA-D
hADU,hA-DU
iS,i-S
iSr,i-Sr
riS,ri-S
riSr,ri-Sr
as,a-s
asa,a-sa
vas,va-s
vasa,va-sa
uB,u-B
uBa,u-Ba
yuB,yu-B
yuBa,yu-Ba
av,a-v
ava,a-va
yav,ya-v
yava,ya-va
am,a-m
ama,a-ma
mam,ma-m
mama,ma-ma
as,a-s
asT,a-sT
pas,pa-s
pasT,pa-sT
lAr,la-ar
lArT,la-arT
ulAr,ula-ar
ulArT,ula-arT
aS,a-S
aSi,a-Si
yaS,ya-S
yaSi,ya-Si
tp,t-p
tpu,t-pu
atp,at-p
atpu,at-pu
TOG,Ta-oG
aTOG,aTa-oG
tt,t-t
tta,t-ta
itt,it-t
itta,it-ta
ap,a-p
apA,a-pA
hap,ha-p
hapA,ha-pA
aB,a-B
aBU,a-BU
raB,ra-B
raBU,ra-BU
as,a-s
asT,a-sT
mas,ma-s
masT,ma-sT
ah,a-h
aha,a-ha
Wah,Wa-h
Waha,Wa-ha
Hs,H-s
HsE,H-sE
aHs,aH-s
aHsE,aH-sE
vAN,va-aN
vANg,va-aNg
avAN,ava-aN
avANg,ava-aNg
Ag,A-g
Agu,A-gu
yAg,yA-g
yAgu,yA-gu
an,a-n
ani,a-ni
ran,ra-n
rani,ra-ni
tA,ta-A
tAd,ta-Ad
ftA,fta-A
ftAd,fta-Ad
tot,ta-ut
totp,ta-utp
itot,ita-ut
itotp,ita-utp
ay,a-y
aya,a-ya
vay,va-y
vaya,va-ya
as,a-s
asa,a-sa
Sas,Sa-s
Sasa,Sa-sa
ap,a-p
apa,a-pa
vap,va-p
vapa,va-pa
ar,a-r
arU,a-rU
mar,ma-r
marU,ma-rU
as,a-s
ase,a-se
las,la-s
lase,la-se
ac,a-c
aca,a-ca
Kac,Ka-c
Kaca,Ka-ca
Ip,I-p
IpA,I-pA
vIp,vI-p
vIpA,vI-pA
ab,a-b
aba,a-ba
tab,ta-b
taba,ta-ba
aD,a-D
aDA,a-DA
raD,ra-D
raDA,ra-DA
av,a-v
ava,a-va
rav,ra-v
rava,ra-va
uB,u-B
uBu,u-Bu
huB,hu-B
huBu,hu-Bu
pen,pa-in
pend,pa-ind
ipen,ipa-in
ipend,ipa-ind
as,a-s
asr,a-sr
vas,va-s
vasr,va-sr
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
as,a-s
asa,a-sa
tas,ta-s
tasa,ta-sa
ac,a-c
aca,a-ca
rac,ra-c
raca,ra-ca
ik,i-k
ika,i-ka
tik,ti-k
tika,ti-ka
ap,a-p
apr,a-pr
lap,la-p
lapr,la-pr
ud,u-d
udv,u-dv
bud,bu-d
budv,bu-dv
as,a-s
asa,a-sa
pas,pa-s
pasa,pa-sa
am,a-m
amA,a-mA
gam,ga-m
gamA,ga-mA
av,a-v
avA,a-vA
kav,ka-v
kavA,ka-vA
ad,a-d
adr,a-dr
vad,va-d
vadr,va-dr
al,a-l
alo,a-lo
zal,za-l
zalo,za-lo
as,a-s
asa,a-sa
Ras,Ra-s
Rasa,Ra-sa
aB,a-B
aBU,a-BU
haB,ha-B
haBU,ha-BU
lAm,la-am
lAmb,la-amb
alAm,ala-am
alAmb,ala-amb
aD,a-D
aDv,a-Dv
laD,la-D
laDv,la-Dv
vA,va-A
vAd,va-Ad
avA,ava-A
avAd,ava-Ad
SAr,Sa-ar
SArT,Sa-arT
ASAr,ASa-ar
ASArT,ASa-arT
aSc,aH-c
aSci,aH-ci
yaSc,yaH-c
yaSci,yaH-ci
ud,u-d
udE,u-dE
rud,ru-d
rudE,ru-dE
adv,at-v
advf,at-vf
sadv,sat-v
sadvf,sat-vf
As,A-s
Asa,A-sa
hAs,hA-s
hAsa,hA-sa
is,i-s
isa,i-sa
ris,ri-s
risa,ri-sa
as,a-s
asa,a-sa
nas,na-s
nasa,na-sa
ap,a-p
apu,a-pu
Rap,Ra-p
Rapu,Ra-pu
av,a-v
avi,a-vi
tav,ta-v
tavi,ta-vi
av,a-v
avi,a-vi
cav,ca-v
cavi,ca-vi
an,a-n
ani,a-ni
ran,ra-n
rani,ra-ni
Ay,A-y
Ayu,A-yu
tAy,tA-y
tAyu,tA-yu
vA,va-A
vAk,va-Ak
rvA,rva-A
rvAk,rva-Ak
dA,da-A
dAS,da-AS
edA,eda-A
edAS,eda-AS
ab,a-b
abI,a-bI
Bab,Ba-b
BabI,Ba-bI
ANm,Ak-m
ANma,Ak-ma
vANm,vAk-m
vANma,vAk-ma
av,a-v
avI,a-vI
sav,sa-v
savI,sa-vI
aB,a-B
aBA,a-BA
maB,ma-B
maBA,ma-BA
av,a-v
avr,a-vr
rav,ra-v
ravr,ra-vr
um,u-m
umO,u-mO
dum,du-m
dumO,du-mO
aS,a-S
aSA,a-SA
kaS,ka-S
kaSA,ka-SA
ap,a-p
apA,a-pA
rap,ra-p
rapA,ra-pA
av,a-v
avA,a-vA
Rav,Ra-v
RavA,Ra-vA
ap,a-p
apr,a-pr
yap,ya-p
yapr,ya-pr
av,a-v
avr,a-vr
wav,wa-v
wavr,wa-vr
uj,u-j
uja,u-ja
yuj,yu-j
yuja,yu-ja
ad,a-d
ade,a-de
qad,qa-d
qade,qa-de
arz,a-fz
arzi,a-fzi
varz,va-fz
varzi,va-fzi
in,i-n
ini,i-ni
Din,Di-n
Dini,Di-ni
is,i-s
isa,i-sa
tis,ti-s
tisa,ti-sa
an,a-n
anA,a-nA
San,Sa-n
SanA,Sa-nA
av,a-v
ava,a-va
vav,va-v
vava,va-va
rAz,ra-az
rAzw,ra-azw
ArAz,Ara-az
ArAzw,Ara-azw
as,a-s
asv,a-sv
Das,Da-s
Dasv,Da-sv
iv,i-v
iva,i-va
tiv,ti-v
tiva,ti-va
uy,u-y
uyu,u-yu
yuy,yu-y
yuyu,yu-yu
ad,a-d
ada,a-da
kad,ka-d
kada,ka-da
ac,a-c
acA,a-cA
tac,ta-c
tacA,ta-cA
kA,ka-A
kAg,ka-Ag
ikA,ika-A
ikAg,ika-Ag
it,i-t
ita,i-ta
Rit,Ri-t
Rita,Ri-ta
ap,a-p
apa,a-pa
map,ma-p
mapa,ma-pa
ad,a-d
ade,a-de
kAg,ka-ag
kAgr,ka-agr
akAg,aka-ag
akAgr,aka-agr
as,a-s
asA,a-sA
has,ha-s
hasA,ha-sA
ap,a-p
apu,a-pu
jap,ja-p
japu,ja-pu
rop,ra-up
ropa,ra-upa
arop,ara-up
aropa,ara-upa
as,a-s
asa,a-sa
vas,va-s
vasa,va-sa
rA,ra-A
rAt,ra-At
arA,ara-A
arAt,ara-At
uv,u-v
uva,u-va
tuv,tu-v
tuva,tu-va
rAk,ra-ak
rAkz,ra-akz
srAk,sra-ak
srAkz,sra-akz
mod,ma-ud
modi,ma-udi
amod,ama-ud
amodi,ama-udi
ada,at-a
adan,at-an
tada,tat-a
tadan,tat-an
ak,a-k
akA,a-kA
tak,ta-k
